racename,precinctname,Choice,Election Day,"Vote
By
Mail",Early Votes,Provisional,Total Votes,Percentage
Governor and Lieutenant Governor,R045,Darcy G. Richardson (REF),-,-,-,-,5,0.53%
Governor and Lieutenant Governor,R045,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.42%
Governor and Lieutenant Governor,R045,Ryan Christopher Foley (NPA),-,-,-,-,3,0.32%
Governor and Lieutenant Governor,R045,Bruce Stanley (NPA),-,-,-,-,3,0.32%
Governor and Lieutenant Governor,R045,WRITE-IN (NON),-,-,-,-,2,0.21%
Governor and Lieutenant Governor,R046,Ron DeSantis (REP),176,213,376,0,765,43.49%
Governor and Lieutenant Governor,R046,Andrew Gillum (DEM),139,315,525,0,979,55.66%
Governor and Lieutenant Governor,R046,Darcy G. Richardson (REF),-,-,-,-,11,0.63%
Governor and Lieutenant Governor,R046,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.11%
Governor and Lieutenant Governor,R046,Ryan Christopher Foley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,R046,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R046,WRITE-IN (NON),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,R047,Ron DeSantis (REP),181,85,90,0,356,36.51%
Governor and Lieutenant Governor,R047,Andrew Gillum (DEM),-,-,-,-,604,61.95%
Governor and Lieutenant Governor,R047,Darcy G. Richardson (REF),-,-,-,-,4,0.41%
Governor and Lieutenant Governor,R047,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,7,0.72%
Governor and Lieutenant Governor,R047,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R047,Bruce Stanley (NPA),-,-,-,-,4,0.41%
Governor and Lieutenant Governor,R047,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R048,Ron DeSantis (REP),141,78,116,0,335,37.94%
Governor and Lieutenant Governor,R048,Andrew Gillum (DEM),-,-,-,-,537,60.82%
Governor and Lieutenant Governor,R048,Darcy G. Richardson (REF),-,-,-,-,6,0.68%
Governor and Lieutenant Governor,R048,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.23%
Governor and Lieutenant Governor,R048,Ryan Christopher Foley (NPA),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,R048,Bruce Stanley (NPA),-,-,-,-,2,0.23%
Governor and Lieutenant Governor,R048,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R049,Ron DeSantis (REP),211,134,143,0,488,42.32%
Governor and Lieutenant Governor,R049,Andrew Gillum (DEM),204,160,286,0,650,56.37%
Governor and Lieutenant Governor,R049,Darcy G. Richardson (REF),-,-,-,-,5,0.43%
Governor and Lieutenant Governor,R049,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.43%
Governor and Lieutenant Governor,R049,Ryan Christopher Foley (NPA),-,-,-,-,2,0.17%
Governor and Lieutenant Governor,R049,Bruce Stanley (NPA),-,-,-,-,2,0.17%
Governor and Lieutenant Governor,R049,WRITE-IN (NON),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R050,Ron DeSantis (REP),37,29,24,0,90,8.75%
Governor and Lieutenant Governor,R050,Andrew Gillum (DEM),-,-,-,-,932,90.66%
Governor and Lieutenant Governor,R050,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R050,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R050,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R050,Bruce Stanley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,R050,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,R051,Ron DeSantis (REP),-,-,-,-,15,1.94%
Governor and Lieutenant Governor,R051,Andrew Gillum (DEM),-,-,-,-,757,97.80%
Governor and Lieutenant Governor,R051,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R051,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R051,Ryan Christopher Foley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R051,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R051,WRITE-IN (NON),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R052,Ron DeSantis (REP),84,42,53,0,179,27.80%
Governor and Lieutenant Governor,R052,Andrew Gillum (DEM),-,-,-,-,457,70.96%
Governor and Lieutenant Governor,R052,Darcy G. Richardson (REF),-,-,-,-,4,0.62%
Governor and Lieutenant Governor,R052,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.47%
Governor and Lieutenant Governor,R052,Ryan Christopher Foley (NPA),-,-,-,-,1,0.16%
Governor and Lieutenant Governor,R052,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R052,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R053,Ron DeSantis (REP),-,-,-,-,689,45.63%
Governor and Lieutenant Governor,R053,Andrew Gillum (DEM),177,259,366,0,802,53.11%
Governor and Lieutenant Governor,R053,Darcy G. Richardson (REF),-,-,-,-,10,0.66%
Governor and Lieutenant Governor,R053,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.26%
Governor and Lieutenant Governor,R053,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,R053,Bruce Stanley (NPA),-,-,-,-,4,0.26%
Governor and Lieutenant Governor,R053,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R054,Ron DeSantis (REP),-,-,-,-,256,37.65%
Governor and Lieutenant Governor,R054,Andrew Gillum (DEM),127,118,174,0,419,61.62%
Governor and Lieutenant Governor,R054,Darcy G. Richardson (REF),-,-,-,-,2,0.29%
Governor and Lieutenant Governor,R054,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.15%
Governor and Lieutenant Governor,R054,Ryan Christopher Foley (NPA),-,-,-,-,2,0.29%
Governor and Lieutenant Governor,R054,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R054,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R055,Ron DeSantis (REP),-,-,-,-,353,54.31%
Governor and Lieutenant Governor,R055,Andrew Gillum (DEM),-,-,-,-,290,44.62%
Governor and Lieutenant Governor,R055,Darcy G. Richardson (REF),-,-,-,-,5,0.77%
Governor and Lieutenant Governor,R055,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.15%
Governor and Lieutenant Governor,R055,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R055,Bruce Stanley (NPA),-,-,-,-,1,0.15%
Governor and Lieutenant Governor,R055,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R056,Ron DeSantis (REP),-,-,-,-,19,3.96%
Governor and Lieutenant Governor,R056,Andrew Gillum (DEM),-,-,-,-,455,94.79%
Governor and Lieutenant Governor,R056,Darcy G. Richardson (REF),-,-,-,-,2,0.42%
Governor and Lieutenant Governor,R056,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.62%
Governor and Lieutenant Governor,R056,Ryan Christopher Foley (NPA),-,-,-,-,1,0.21%
Governor and Lieutenant Governor,R056,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R056,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R057,Ron DeSantis (REP),23,28,30,0,81,13.64%
Governor and Lieutenant Governor,R057,Andrew Gillum (DEM),-,-,-,-,506,85.19%
Governor and Lieutenant Governor,R057,Darcy G. Richardson (REF),-,-,-,-,3,0.51%
Governor and Lieutenant Governor,R057,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.34%
Governor and Lieutenant Governor,R057,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R057,Bruce Stanley (NPA),-,-,-,-,2,0.34%
Governor and Lieutenant Governor,R057,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R058,Ron DeSantis (REP),140,43,87,0,270,36.10%
Governor and Lieutenant Governor,R058,Andrew Gillum (DEM),183,110,177,0,470,62.83%
Governor and Lieutenant Governor,R058,Darcy G. Richardson (REF),-,-,-,-,4,0.53%
Governor and Lieutenant Governor,R058,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R058,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R058,Bruce Stanley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,R058,WRITE-IN (NON),-,-,-,-,2,0.27%
Governor and Lieutenant Governor,R059,Ron DeSantis (REP),132,105,114,0,351,43.33%
Governor and Lieutenant Governor,R059,Andrew Gillum (DEM),127,155,173,0,455,56.17%
Governor and Lieutenant Governor,R059,Darcy G. Richardson (REF),-,-,-,-,2,0.25%
Governor and Lieutenant Governor,R059,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,R059,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R059,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R059,WRITE-IN (NON),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,R060,Ron DeSantis (REP),139,52,104,0,295,25.47%
Governor and Lieutenant Governor,R060,Andrew Gillum (DEM),270,188,398,0,856,73.92%
Governor and Lieutenant Governor,R060,Darcy G. Richardson (REF),-,-,-,-,2,0.17%
Governor and Lieutenant Governor,R060,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.17%
Governor and Lieutenant Governor,R060,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R060,Bruce Stanley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R060,WRITE-IN (NON),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,R061,Ron DeSantis (REP),141,57,38,0,236,40.62%
Governor and Lieutenant Governor,R061,Andrew Gillum (DEM),-,-,-,-,337,58.00%
Governor and Lieutenant Governor,R061,Darcy G. Richardson (REF),-,-,-,-,2,0.34%
Governor and Lieutenant Governor,R061,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.17%
Governor and Lieutenant Governor,R061,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R061,Bruce Stanley (NPA),-,-,-,-,3,0.52%
Governor and Lieutenant Governor,R061,WRITE-IN (NON),-,-,-,-,2,0.34%
Governor and Lieutenant Governor,R062,Ron DeSantis (REP),-,-,-,-,9,1.97%
Governor and Lieutenant Governor,R062,Andrew Gillum (DEM),-,-,-,-,446,97.38%
Governor and Lieutenant Governor,R062,Darcy G. Richardson (REF),-,-,-,-,1,0.22%
Governor and Lieutenant Governor,R062,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.44%
Governor and Lieutenant Governor,R062,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R062,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R062,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R063,Ron DeSantis (REP),51,38,53,0,142,4.76%
Governor and Lieutenant Governor,R063,Andrew Gillum (DEM),-,-,-,-,"2,828",94.84%
Governor and Lieutenant Governor,R063,Darcy G. Richardson (REF),-,-,-,-,5,0.17%
Governor and Lieutenant Governor,R063,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.10%
Governor and Lieutenant Governor,R063,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R063,Bruce Stanley (NPA),-,-,-,-,1,0.03%
Governor and Lieutenant Governor,R063,WRITE-IN (NON),-,-,-,-,3,0.10%
Governor and Lieutenant Governor,R064,Ron DeSantis (REP),-,-,-,-,80,13.05%
Governor and Lieutenant Governor,R064,Andrew Gillum (DEM),169,117,243,0,529,86.30%
Governor and Lieutenant Governor,R064,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R064,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.16%
Governor and Lieutenant Governor,R064,Ryan Christopher Foley (NPA),-,-,-,-,1,0.16%
Governor and Lieutenant Governor,R064,Bruce Stanley (NPA),-,-,-,-,2,0.33%
Governor and Lieutenant Governor,R064,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R065,Ron DeSantis (REP),64,32,61,0,157,41.87%
Governor and Lieutenant Governor,R065,Andrew Gillum (DEM),-,-,-,-,216,57.60%
Governor and Lieutenant Governor,R065,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R065,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R065,Ryan Christopher Foley (NPA),-,-,-,-,1,0.27%
Governor and Lieutenant Governor,R065,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R065,WRITE-IN (NON),-,-,-,-,1,0.27%
Governor and Lieutenant Governor,R066,Ron DeSantis (REP),-,-,-,-,221,42.83%
Governor and Lieutenant Governor,R066,Andrew Gillum (DEM),114,85,92,0,291,56.40%
Governor and Lieutenant Governor,R066,Darcy G. Richardson (REF),-,-,-,-,1,0.19%
Governor and Lieutenant Governor,R066,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R066,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R066,Bruce Stanley (NPA),-,-,-,-,2,0.39%
Governor and Lieutenant Governor,R066,WRITE-IN (NON),-,-,-,-,1,0.19%
Governor and Lieutenant Governor,R067,Ron DeSantis (REP),137,86,89,0,312,38.85%
Governor and Lieutenant Governor,R067,Andrew Gillum (DEM),-,-,-,-,482,60.02%
Governor and Lieutenant Governor,R067,Darcy G. Richardson (REF),-,-,-,-,5,0.62%
Governor and Lieutenant Governor,R067,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,R067,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R067,Bruce Stanley (NPA),-,-,-,-,2,0.25%
Governor and Lieutenant Governor,R067,WRITE-IN (NON),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,R068,Ron DeSantis (REP),-,-,-,-,386,49.11%
Governor and Lieutenant Governor,R068,Andrew Gillum (DEM),133,110,149,0,392,49.87%
Governor and Lieutenant Governor,R068,Darcy G. Richardson (REF),-,-,-,-,3,0.38%
Governor and Lieutenant Governor,R068,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R068,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R068,Bruce Stanley (NPA),-,-,-,-,5,0.64%
Governor and Lieutenant Governor,R068,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R069,Ron DeSantis (REP),-,-,-,-,22,1.68%
Governor and Lieutenant Governor,R069,Andrew Gillum (DEM),309,424,555,0,"1,288",98.32%
Governor and Lieutenant Governor,R069,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R069,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R069,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R069,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,R069,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S001,Ron DeSantis (REP),109,29,55,0,193,16.89%
Governor and Lieutenant Governor,S001,Andrew Gillum (DEM),-,-,-,-,933,81.63%
Governor and Lieutenant Governor,S001,Darcy G. Richardson (REF),-,-,-,-,5,0.44%
Governor and Lieutenant Governor,S001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,7,0.61%
Governor and Lieutenant Governor,S001,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,S001,Bruce Stanley (NPA),-,-,-,-,3,0.26%
Governor and Lieutenant Governor,S001,WRITE-IN (NON),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,S002,Ron DeSantis (REP),-,-,-,-,37,4.20%
Governor and Lieutenant Governor,S002,Andrew Gillum (DEM),-,-,-,-,838,95.23%
Governor and Lieutenant Governor,S002,Darcy G. Richardson (REF),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,S002,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.34%
Governor and Lieutenant Governor,S002,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S002,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S002,WRITE-IN (NON),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,S003,Ron DeSantis (REP),-,-,-,-,519,34.37%
Governor and Lieutenant Governor,S003,Andrew Gillum (DEM),-,-,-,-,973,64.44%
Governor and Lieutenant Governor,S003,Darcy G. Richardson (REF),-,-,-,-,8,0.53%
Governor and Lieutenant Governor,S003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.26%
Governor and Lieutenant Governor,S003,Ryan Christopher Foley (NPA),-,-,-,-,4,0.26%
Governor and Lieutenant Governor,S003,Bruce Stanley (NPA),-,-,-,-,2,0.13%
Governor and Lieutenant Governor,S003,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S004,Ron DeSantis (REP),-,-,-,-,693,40.41%
Governor and Lieutenant Governor,S004,Andrew Gillum (DEM),-,-,-,-,995,58.02%
Governor and Lieutenant Governor,S004,Darcy G. Richardson (REF),-,-,-,-,13,0.76%
Governor and Lieutenant Governor,S004,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.06%
Governor and Lieutenant Governor,S004,Ryan Christopher Foley (NPA),-,-,-,-,11,0.64%
Governor and Lieutenant Governor,S004,Bruce Stanley (NPA),-,-,-,-,2,0.12%
Governor and Lieutenant Governor,S004,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S005,Ron DeSantis (REP),-,-,-,-,435,44.57%
Governor and Lieutenant Governor,S005,Andrew Gillum (DEM),-,-,-,-,523,53.59%
Governor and Lieutenant Governor,S005,Darcy G. Richardson (REF),-,-,-,-,6,0.61%
Governor and Lieutenant Governor,S005,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,6,0.61%
Governor and Lieutenant Governor,S005,Ryan Christopher Foley (NPA),-,-,-,-,3,0.31%
Governor and Lieutenant Governor,S005,Bruce Stanley (NPA),-,-,-,-,3,0.31%
Governor and Lieutenant Governor,S005,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S006,Ron DeSantis (REP),135,49,67,0,251,34.72%
Governor and Lieutenant Governor,S006,Andrew Gillum (DEM),185,141,138,0,464,64.18%
Governor and Lieutenant Governor,S006,Darcy G. Richardson (REF),-,-,-,-,3,0.41%
Governor and Lieutenant Governor,S006,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.14%
Governor and Lieutenant Governor,S006,Ryan Christopher Foley (NPA),-,-,-,-,2,0.28%
Governor and Lieutenant Governor,S006,Bruce Stanley (NPA),-,-,-,-,2,0.28%
Governor and Lieutenant Governor,S006,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S007,Ron DeSantis (REP),-,-,-,-,323,45.17%
Governor and Lieutenant Governor,S007,Andrew Gillum (DEM),-,-,-,-,383,53.57%
Governor and Lieutenant Governor,S007,Darcy G. Richardson (REF),-,-,-,-,4,0.56%
Governor and Lieutenant Governor,S007,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.28%
Governor and Lieutenant Governor,S007,Ryan Christopher Foley (NPA),-,-,-,-,3,0.42%
Governor and Lieutenant Governor,S007,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S008,Ron DeSantis (REP),-,-,-,-,471,35.10%
Governor and Lieutenant Governor,S008,Andrew Gillum (DEM),-,-,-,-,854,63.64%
Governor and Lieutenant Governor,S008,Darcy G. Richardson (REF),-,-,-,-,8,0.60%
Governor and Lieutenant Governor,S008,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,S008,Ryan Christopher Foley (NPA),-,-,-,-,4,0.30%
Governor and Lieutenant Governor,S008,Bruce Stanley (NPA),-,-,-,-,4,0.30%
Governor and Lieutenant Governor,S008,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,S009,Ron DeSantis (REP),-,-,-,-,397,42.83%
Governor and Lieutenant Governor,S009,Andrew Gillum (DEM),-,-,-,-,511,55.12%
Governor and Lieutenant Governor,S009,Darcy G. Richardson (REF),-,-,-,-,5,0.54%
Governor and Lieutenant Governor,S009,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.54%
Governor and Lieutenant Governor,S009,Ryan Christopher Foley (NPA),-,-,-,-,7,0.76%
Governor and Lieutenant Governor,S009,Bruce Stanley (NPA),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,S009,WRITE-IN (NON),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,T001,Ron DeSantis (REP),-,-,-,-,353,31.97%
Governor and Lieutenant Governor,T001,Andrew Gillum (DEM),-,-,-,-,736,66.67%
Governor and Lieutenant Governor,T001,Darcy G. Richardson (REF),-,-,-,-,8,0.72%
Governor and Lieutenant Governor,T001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.45%
Governor and Lieutenant Governor,T001,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,T001,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T001,WRITE-IN (NON),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,T002,Ron DeSantis (REP),109,72,129,0,310,30.85%
Governor and Lieutenant Governor,T002,Andrew Gillum (DEM),-,-,-,-,687,68.36%
Governor and Lieutenant Governor,T002,Darcy G. Richardson (REF),-,-,-,-,4,0.40%
Governor and Lieutenant Governor,T002,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T002,Ryan Christopher Foley (NPA),-,-,-,-,3,0.30%
Governor and Lieutenant Governor,T002,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,T002,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T003,Ron DeSantis (REP),222,258,379,0,859,41.16%
Governor and Lieutenant Governor,T003,Andrew Gillum (DEM),-,-,-,-,"1,206",57.79%
Governor and Lieutenant Governor,T003,Darcy G. Richardson (REF),-,-,-,-,8,0.38%
Governor and Lieutenant Governor,T003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,7,0.34%
Governor and Lieutenant Governor,T003,Ryan Christopher Foley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,T003,Bruce Stanley (NPA),-,-,-,-,4,0.19%
Governor and Lieutenant Governor,T003,WRITE-IN (NON),-,-,-,-,2,0.10%
Governor and Lieutenant Governor,T004,Ron DeSantis (REP),69,63,99,0,231,24.39%
Governor and Lieutenant Governor,T004,Andrew Gillum (DEM),-,-,-,-,708,74.76%
Governor and Lieutenant Governor,T004,Darcy G. Richardson (REF),-,-,-,-,4,0.42%
Governor and Lieutenant Governor,T004,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T004,Ryan Christopher Foley (NPA),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,T004,Bruce Stanley (NPA),-,-,-,-,3,0.32%
Governor and Lieutenant Governor,T004,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T005,Ron DeSantis (REP),56,40,57,0,153,31.16%
Governor and Lieutenant Governor,T005,Andrew Gillum (DEM),-,-,-,-,333,67.82%
Governor and Lieutenant Governor,T005,Darcy G. Richardson (REF),-,-,-,-,3,0.61%
Governor and Lieutenant Governor,T005,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T005,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T005,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T005,WRITE-IN (NON),-,-,-,-,2,0.41%
Governor and Lieutenant Governor,T006,Ron DeSantis (REP),68,81,122,0,271,52.02%
Governor and Lieutenant Governor,T006,Andrew Gillum (DEM),43,86,117,0,246,47.22%
Governor and Lieutenant Governor,T006,Darcy G. Richardson (REF),-,-,-,-,2,0.38%
Governor and Lieutenant Governor,T006,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.19%
Governor and Lieutenant Governor,T006,Ryan Christopher Foley (NPA),-,-,-,-,1,0.19%
Governor and Lieutenant Governor,T006,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T006,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,T007,Ron DeSantis (REP),-,-,-,-,452,46.99%
